GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
8600000US95320,95320,ZCTA5 95320,13018,783,11565,870,0,19,55,62,110,121,0,19,851,418,437,270,0,19,437,270
8600000US95321,95321,ZCTA5 95321,3118,467,2859,448,0,12,105,114,27,24,10,18,0,12,117,99,0,12,117,99
8600000US95322,95322,ZCTA5 95322,9367,764,7167,729,59,51,22,36,78,67,1,9,1686,765,354,221,87,146,267,181
8600000US95323,95323,ZCTA5 95323,1141,184,983,165,0,12,20,22,3,5,0,12,123,75,12,13,10,12,2,4
8600000US95324,95324,ZCTA5 95324,7551,581,5960,578,0,17,25,30,12,20,0,17,869,480,685,368,301,250,384,219
8600000US95325,95325,ZCTA5 95325,19,30,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95326,95326,ZCTA5 95326,9827,424,8260,604,17,26,50,64,362,333,55,55,688,385,395,294,65,104,330,280
8600000US95327,95327,ZCTA5 95327,7655,852,5739,804,668,116,238,132,97,51,45,28,539,138,329,146,148,134,181,83
8600000US95328,95328,ZCTA5 95328,4586,851,3173,736,18,29,133,140,0,12,0,12,1165,533,97,75,26,31,71,69
8600000US95329,95329,ZCTA5 95329,2691,358,2260,376,105,77,16,17,18,21,0,12,81,52,211,120,0,12,211,120
8600000US95330,95330,ZCTA5 95330,20969,222,9422,779,1339,252,90,94,5455,601,75,81,2674,612,1914,458,242,114,1672,470
8600000US95333,95333,ZCTA5 95333,2696,251,1879,253,29,31,3,5,27,24,0,12,705,157,53,38,38,37,15,15
8600000US95334,95334,ZCTA5 95334,16804,492,6078,940,124,112,218,218,3028,352,0,19,6961,914,395,225,150,111,245,197
8600000US95335,95335,ZCTA5 95335,198,153,116,106,0,12,34,54,48,69,0,12,0,12,0,12,0,12,0,12
8600000US95336,95336,ZCTA5 95336,47166,1242,33422,1341,1798,433,339,174,2243,403,211,116,5907,1168,3246,691,765,339,2481,568
8600000US95337,95337,ZCTA5 95337,36700,1170,24344,1434,1461,433,305,198,4808,788,179,170,3057,764,2546,561,453,203,2093,554
8600000US95338,95338,ZCTA5 95338,11015,578,9868,547,128,92,388,207,42,44,56,56,98,56,435,181,61,64,374,164
8600000US95340,95340,ZCTA5 95340,36543,1314,22610,1265,1329,381,194,103,3517,533,55,52,6964,1123,1874,357,675,226,1199,304
8600000US95341,95341,ZCTA5 95341,32537,1179,14882,1255,1197,400,188,124,4276,574,24,39,10824,1116,1146,317,688,253,458,165
8600000US95345,95345,ZCTA5 95345,624,235,522,187,49,76,21,37,8,13,0,12,24,34,0,12,0,12,0,12
8600000US95346,95346,ZCTA5 95346,1798,615,1609,570,0,12,0,12,60,85,0,12,77,68,52,60,0,12,52,60
8600000US95348,95348,ZCTA5 95348,33888,1626,17711,1735,2867,616,477,353,4832,735,67,62,5589,1029,2345,721,973,579,1372,379
8600000US95350,95350,ZCTA5 95350,52951,1346,38917,1480,2118,551,552,198,3444,567,394,271,4999,846,2527,539,751,281,1776,449
8600000US95351,95351,ZCTA5 95351,49836,1536,33660,1788,1061,309,377,182,3468,624,109,96,9311,1226,1850,369,369,146,1481,343
8600000US95354,95354,ZCTA5 95354,25090,931,19499,933,1247,352,156,104,1111,353,291,192,1934,548,852,266,131,121,721,216
8600000US95355,95355,ZCTA5 95355,58279,1645,43997,1883,2830,557,430,183,4997,856,674,613,2971,893,2380,544,299,168,2081,539
8600000US95356,95356,ZCTA5 95356,33032,1382,22589,1232,1448,507,194,142,3850,541,634,401,2047,530,2270,461,382,221,1888,435
8600000US95357,95357,ZCTA5 95357,11701,993,8381,796,198,184,214,135,498,283,421,393,1220,625,769,266,187,101,582,241
8600000US95358,95358,ZCTA5 95358,33350,1298,23152,1424,665,270,91,49,1356,487,56,56,6807,815,1223,300,418,191,805,237
8600000US95360,95360,ZCTA5 95360,12645,601,11119,800,258,177,108,136,236,154,12,21,614,346,298,186,97,91,201,169
8600000US95361,95361,ZCTA5 95361,34140,1075,30246,1352,269,185,49,47,593,250,51,66,1687,658,1245,369,51,40,1194,364
8600000US95363,95363,ZCTA5 95363,26726,559,19968,1121,1698,478,237,283,1061,387,314,234,2284,791,1164,516,88,67,1076,511
8600000US95364,95364,ZCTA5 95364,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95365,95365,ZCTA5 95365,4795,503,2551,515,22,27,17,19,30,46,0,12,2041,519,134,93,109,102,25,30
8600000US95366,95366,ZCTA5 95366,17358,335,15285,600,121,101,94,74,376,155,12,14,579,232,891,298,122,83,769,295
8600000US95367,95367,ZCTA5 95367,24884,345,19774,754,183,99,211,111,1011,240,176,127,2291,599,1238,435,623,329,615,235
8600000US95368,95368,ZCTA5 95368,14247,950,9734,986,89,95,9,17,711,303,110,159,2625,978,969,582,403,307,566,475
8600000US95369,95369,ZCTA5 95369,1080,184,749,157,0,12,28,19,0,12,0,12,259,125,44,36,36,34,8,10
8600000US95370,95370,ZCTA5 95370,27680,1145,24724,1095,201,119,305,118,340,157,66,58,773,319,1271,243,183,117,1088,237
8600000US95372,95372,ZCTA5 95372,2243,457,1984,427,0,12,126,125,0,12,0,12,26,43,107,112,0,12,107,112
8600000US95374,95374,ZCTA5 95374,1847,280,1345,261,39,47,20,33,0,12,0,12,427,273,16,23,16,23,0,12
8600000US95375,95375,ZCTA5 95375,5,4,4,4,0,12,0,12,1,2,0,12,0,12,0,12,0,12,0,12
8600000US95376,95376,ZCTA5 95376,52371,1206,33752,1733,2689,537,240,140,4658,667,430,281,6277,989,4325,707,855,328,3470,651
8600000US95377,95377,ZCTA5 95377,32637,1272,16356,1387,1767,412,43,60,8332,1092,379,260,2062,647,3698,652,765,418,2933,626
8600000US95379,95379,ZCTA5 95379,3616,675,3072,620,1,6,136,52,14,18,0,12,182,280,211,126,56,82,155,113
8600000US95380,95380,ZCTA5 95380,42398,1129,33431,1451,923,390,380,193,1121,245,171,122,4889,821,1483,381,616,247,867,323
8600000US95382,95382,ZCTA5 95382,37490,1008,29980,1343,642,329,72,188,3000,652,0,26,1929,631,1867,570,546,315,1321,489
8600000US95383,95383,ZCTA5 95383,4227,711,4053,701,0,12,0,12,0,12,23,31,0,12,151,86,0,12,151,86
8600000US95385,95385,ZCTA5 95385,465,226,454,224,0,12,0,12,0,12,0,12,0,12,11,17,0,12,11,17
8600000US95386,95386,ZCTA5 95386,10568,430,7642,883,147,137,0,19,254,109,13,20,2037,752,475,197,69,94,406,168
8600000US95387,95387,ZCTA5 95387,564,273,525,272,0,12,0,12,0,12,0,12,39,66,0,12,0,12,0,12
8600000US95388,95388,ZCTA5 95388,14114,823,6849,858,204,194,11,16,491,223,189,242,5952,935,418,226,366,222,52,56
8600000US95389,95389,ZCTA5 95389,1397,344,1083,313,29,39,11,27,106,75,0,12,126,93,42,24,0,12,42,24
8600000US95391,95391,ZCTA5 95391,15738,1433,5822,1295,1353,493,33,55,5811,1082,88,111,654,671,1977,814,670,451,1307,665
8600000US95401,95401,ZCTA5 95401,39229,1312,28150,1670,650,378,366,215,1549,353,247,176,5817,1275,2450,637,781,468,1669,433
8600000US95403,95403,ZCTA5 95403,46288,1246,31247,1466,1409,370,683,317,2134,483,359,318,6947,1266,3509,677,768,350,2741,578
8600000US95404,95404,ZCTA5 95404,41536,1437,31451,1426,984,320,904,604,1998,512,271,200,3610,845,2318,440,185,110,2133,446
8600000US95405,95405,ZCTA5 95405,20994,1008,17018,888,287,222,180,117,1188,419,190,187,926,431,1205,380,56,52,1149,380
8600000US95407,95407,ZCTA5 95407,41797,1508,21285,1881,1380,433,1311,627,2891,734,167,122,11892,1758,2871,626,479,275,2392,570
8600000US95409,95409,ZCTA5 95409,26905,954,22014,972,330,178,421,218,994,265,49,69,1507,601,1590,499,319,201,1271,418
8600000US95410,95410,ZCTA5 95410,951,243,765,239,0,12,0,12,56,32,46,47,15,21,69,58,0,12,69,58
8600000US95412,95412,ZCTA5 95412,431,179,312,165,2,4,71,52,0,12,0,12,46,35,0,12,0,12,0,12
8600000US95415,95415,ZCTA5 95415,1342,284,1241,262,3,6,3,11,0,12,0,12,20,29,75,62,0,12,75,62
8600000US95417,95417,ZCTA5 95417,359,237,317,252,0,12,0,12,5,9,0,12,0,12,37,52,0,12,37,52
8600000US95420,95420,ZCTA5 95420,752,309,688,296,0,12,10,18,54,55,0,12,0,12,0,12,0,12,0,12
8600000US95421,95421,ZCTA5 95421,1739,231,1509,214,7,12,5,7,34,46,7,9,127,127,50,35,0,12,50,35
8600000US95422,95422,ZCTA5 95422,15360,157,10687,592,806,238,344,125,19,24,0,19,2919,602,585,223,64,67,521,221
8600000US95423,95423,ZCTA5 95423,3818,470,3285,404,36,44,120,77,21,24,0,12,253,181,103,67,45,48,58,48
8600000US95425,95425,ZCTA5 95425,10571,407,8157,671,92,64,486,325,270,273,14,21,1165,680,387,228,155,171,232,144
8600000US95426,95426,ZCTA5 95426,1531,408,1454,415,1,2,0,12,38,56,0,12,38,59,0,12,0,12,0,12
8600000US95427,95427,ZCTA5 95427,203,91,194,93,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95428,95428,ZCTA5 95428,2467,316,1387,253,25,23,750,220,2,4,4,8,31,42,268,163,2,4,266,163
8600000US95429,95429,ZCTA5 95429,90,57,84,54,0,12,6,11,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95430,95430,ZCTA5 95430,6,9,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95431,95431,ZCTA5 95431,238,274,211,250,7,17,7,15,10,23,0,12,3,7,0,12,0,12,0,12
8600000US95432,95432,ZCTA5 95432,489,173,422,168,0,12,7,10,19,29,0,12,21,34,20,23,0,12,20,23
8600000US95435,95435,ZCTA5 95435,179,236,179,236,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95436,95436,ZCTA5 95436,6227,440,5577,400,156,143,88,86,123,84,0,17,128,93,155,83,53,49,102,68
8600000US95437,95437,ZCTA5 95437,14489,701,11988,820,159,79,322,254,173,85,46,45,1180,419,621,227,154,109,467,204
8600000US95439,95439,ZCTA5 95439,725,323,424,185,0,12,0,12,19,26,0,12,228,248,54,48,0,12,54,48
8600000US95441,95441,ZCTA5 95441,1889,269,1197,155,23,33,0,12,46,61,0,12,534,226,89,44,21,23,68,40
8600000US95442,95442,ZCTA5 95442,3366,503,2741,467,36,58,41,47,141,144,0,12,348,272,59,44,0,12,59,44
8600000US95443,95443,ZCTA5 95443,311,205,311,205,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95444,95444,ZCTA5 95444,769,298,415,193,0,12,12,21,0,12,0,12,223,285,119,93,46,76,73,59
8600000US95445,95445,ZCTA5 95445,1930,355,1904,350,6,11,0,12,20,19,0,12,0,12,0,12,0,12,0,12
8600000US95446,95446,ZCTA5 95446,4728,492,4065,461,49,62,40,38,95,54,23,25,148,133,308,150,6,12,302,149
8600000US95448,95448,ZCTA5 95448,17666,778,13659,749,29,47,101,66,209,107,11,13,2970,631,687,259,261,267,426,155
8600000US95449,95449,ZCTA5 95449,1794,329,1386,318,0,12,276,131,86,103,0,12,24,28,22,21,0,12,22,21
8600000US95450,95450,ZCTA5 95450,285,81,258,81,8,13,0,12,2,4,2,4,15,23,0,12,0,12,0,12
8600000US95451,95451,ZCTA5 95451,12016,948,8872,809,255,197,65,61,36,39,0,19,2583,737,205,131,42,64,163,112
8600000US95452,95452,ZCTA5 95452,1276,579,1213,572,0,12,0,12,8,14,0,12,0,12,55,86,0,12,55,86
8600000US95453,95453,ZCTA5 95453,10717,582,8513,569,31,21,740,193,345,222,1,3,831,312,256,131,56,54,200,126
8600000US95454,95454,ZCTA5 95454,2190,347,1608,308,8,15,337,106,9,14,5,8,64,92,159,85,26,41,133,72
8600000US95456,95456,ZCTA5 95456,733,236,721,232,0,12,0,12,12,19,0,12,0,12,0,12,0,12,0,12
8600000US95457,95457,ZCTA5 95457,3058,547,2463,380,14,14,138,153,0,12,0,12,363,458,80,82,11,17,69,81
8600000US95458,95458,ZCTA5 95458,3162,489,2288,462,57,61,267,228,194,229,0,12,319,123,37,29,8,13,29,25
8600000US95459,95459,ZCTA5 95459,587,165,474,156,0,12,40,33,1,3,0,12,6,7,66,57,0,12,66,57
8600000US95460,95460,ZCTA5 95460,2314,415,2047,378,0,12,19,30,111,100,0,12,67,94,70,76,0,12,70,76
8600000US95461,95461,ZCTA5 95461,2497,635,2098,569,91,113,24,28,160,185,0,12,86,109,38,39,0,12,38,39
8600000US95462,95462,ZCTA5 95462,1151,243,1053,232,0,12,0,12,16,23,9,17,8,13,65,47,0,12,65,47
8600000US95463,95463,ZCTA5 95463,50,36,50,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95464,95464,ZCTA5 95464,2634,423,1813,345,156,131,371,153,48,75,0,12,162,135,84,76,0,12,84,76
8600000US95465,95465,ZCTA5 95465,2041,335,1871,320,26,41,7,12,21,22,0,12,68,93,48,49,0,12,48,49
8600000US95466,95466,ZCTA5 95466,1087,224,1020,229,3,7,0,12,0,12,0,12,42,53,22,34,0,12,22,34
8600000US95467,95467,ZCTA5 95467,5735,642,5080,635,20,32,15,26,87,113,32,36,341,214,160,123,12,22,148,122
8600000US95468,95468,ZCTA5 95468,1561,284,1150,288,18,25,277,153,19,27,0,12,14,16,83,47,2,3,81,47
8600000US95469,95469,ZCTA5 95469,1970,323,1711,315,12,18,11,12,7,10,0,12,37,38,192,145,11,16,181,136
8600000US95470,95470,ZCTA5 95470,6226,640,5304,650,5,8,350,117,77,86,0,17,334,368,156,74,2,4,154,74
8600000US95471,95471,ZCTA5 95471,630,305,595,304,0,12,0,12,0,12,0,12,0,12,35,39,0,12,35,39
8600000US95472,95472,ZCTA5 95472,30723,1097,28117,1196,206,102,50,39,585,202,64,65,487,229,1214,362,213,133,1001,334
8600000US95476,95476,ZCTA5 95476,37187,1139,29813,1219,122,98,66,45,681,279,39,53,5548,944,918,345,312,195,606,246
8600000US95482,95482,ZCTA5 95482,31993,866,25787,1129,338,113,864,382,715,173,57,65,2324,688,1908,459,159,125,1749,433
8600000US95485,95485,ZCTA5 95485,2728,438,2510,429,26,43,117,96,5,12,0,12,56,55,14,23,0,12,14,23
8600000US95486,95486,ZCTA5 95486,79,63,79,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95488,95488,ZCTA5 95488,227,148,220,147,0,12,0,12,0,12,0,12,0,12,7,10,0,12,7,10
8600000US95490,95490,ZCTA5 95490,12655,718,10919,812,17,27,418,156,136,87,28,42,421,270,716,202,122,119,594,165
8600000US95492,95492,ZCTA5 95492,29590,643,21818,1073,138,161,356,196,996,288,0,23,4586,963,1696,489,538,382,1158,306
8600000US95493,95493,ZCTA5 95493,218,108,218,108,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95494,95494,ZCTA5 95494,196,124,162,114,11,24,0,12,0,12,0,12,23,54,0,12,0,12,0,12
8600000US95497,95497,ZCTA5 95497,1137,235,1071,225,0,12,0,12,0,12,0,12,66,103,0,12,0,12,0,12
8600000US95501,95501,ZCTA5 95501,23624,831,18066,820,606,262,708,219,1388,468,0,23,1137,373,1719,386,165,148,1554,395
8600000US95503,95503,ZCTA5 95503,25215,983,20382,888,165,92,741,417,1467,447,58,88,856,398,1546,428,97,94,1449,433
8600000US95511,95511,ZCTA5 95511,240,154,240,154,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95514,95514,ZCTA5 95514,169,135,153,128,0,12,16,24,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95519,95519,ZCTA5 95519,19328,917,16732,859,54,42,890,284,190,79,12,23,549,373,901,326,7,14,894,325
8600000US95521,95521,ZCTA5 95521,21311,558,16767,654,478,187,470,190,457,189,34,61,1517,468,1588,364,131,79,1457,367
8600000US95524,95524,ZCTA5 95524,1735,253,1652,254,0,12,6,9,34,24,0,12,9,10,34,26,8,11,26,22
8600000US95525,95525,ZCTA5 95525,1497,201,1258,193,0,12,93,69,19,25,0,12,26,34,101,56,0,12,101,56
8600000US95526,95526,ZCTA5 95526,222,58,208,57,0,12,9,12,1,3,0,12,0,12,4,7,0,12,4,7
8600000US95527,95527,ZCTA5 95527,565,157,543,150,0,12,10,13,0,12,0,12,3,6,9,13,0,12,9,13
8600000US95528,95528,ZCTA5 95528,1254,206,1137,179,0,12,70,59,9,12,0,12,3,4,35,27,2,3,33,27
8600000US95531,95531,ZCTA5 95531,23092,490,18104,557,481,112,1585,336,697,189,15,25,708,276,1502,393,120,91,1382,393
8600000US95536,95536,ZCTA5 95536,3112,394,2832,432,17,24,11,16,29,33,0,12,115,130,108,87,0,12,108,87
8600000US95537,95537,ZCTA5 95537,147,172,94,154,0,12,0,12,0,12,0,12,0,12,53,75,0,12,53,75
8600000US95540,95540,ZCTA5 95540,14001,673,11856,798,63,60,382,165,89,86,45,75,900,341,666,225,85,82,581,208
8600000US95542,95542,ZCTA5 95542,1831,345,1722,341,37,47,4,10,2,4,18,38,11,18,37,31,0,12,37,31
8600000US95543,95543,ZCTA5 95543,989,377,764,314,4,8,43,49,0,12,0,12,4,10,174,141,13,20,161,127
8600000US95545,95545,ZCTA5 95545,112,103,104,99,5,8,0,12,0,12,0,12,3,5,0,12,0,12,0,12
8600000US95546,95546,ZCTA5 95546,3542,426,379,108,33,47,2676,402,47,67,233,209,2,3,172,86,4,5,168,87
8600000US95547,95547,ZCTA5 95547,1004,208,955,203,0,12,12,20,8,12,0,12,0,12,29,34,0,12,29,34
8600000US95548,95548,ZCTA5 95548,1228,152,809,144,8,15,334,100,0,12,6,11,11,16,60,34,0,12,60,34
8600000US95549,95549,ZCTA5 95549,880,227,866,225,1,3,3,3,6,7,0,12,0,12,4,5,0,12,4,5
8600000US95550,95550,ZCTA5 95550,123,93,107,96,0,12,3,5,8,13,0,12,0,12,5,9,0,12,5,9
8600000US95551,95551,ZCTA5 95551,1468,283,1107,248,0,12,261,170,21,32,0,12,44,49,35,30,3,5,32,29
8600000US95552,95552,ZCTA5 95552,750,204,610,173,0,12,17,20,0,12,0,12,28,39,95,111,0,12,95,111
8600000US95553,95553,ZCTA5 95553,1030,379,972,387,58,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95554,95554,ZCTA5 95554,264,120,230,118,0,12,0,12,27,33,0,12,0,12,7,11,0,12,7,11
8600000US95555,95555,ZCTA5 95555,340,94,285,84,0,12,37,27,0,12,0,12,0,12,18,14,0,12,18,14
8600000US95556,95556,ZCTA5 95556,706,301,348,194,16,23,255,225,0,12,0,12,0,12,87,91,0,12,87,91
8600000US95558,95558,ZCTA5 95558,436,106,356,88,0,12,9,14,16,18,0,12,13,17,42,41,0,12,42,41
8600000US95559,95559,ZCTA5 95559,93,78,93,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95560,95560,ZCTA5 95560,1787,567,1684,586,19,17,13,14,0,12,0,12,17,11,54,59,40,54,14,20
8600000US95562,95562,ZCTA5 95562,3447,50,3039,173,9,17,111,93,45,51,0,12,76,111,167,108,24,37,143,103
8600000US95563,95563,ZCTA5 95563,681,182,534,188,0,12,46,53,71,49,0,12,6,10,24,28,0,12,24,28
8600000US95564,95564,ZCTA5 95564,380,109,299,84,0,12,19,18,2,6,0,12,23,30,37,33,0,12,37,33
8600000US95565,95565,ZCTA5 95565,946,291,828,274,0,12,55,66,3,5,0,12,0,12,60,60,11,22,49,58
8600000US95567,95567,ZCTA5 95567,2133,461,1396,387,0,12,196,96,79,95,0,12,186,133,276,203,2,5,274,203
8600000US95568,95568,ZCTA5 95568,203,99,122,89,10,15,33,30,1,4,0,12,10,17,27,27,0,12,27,27
8600000US95569,95569,ZCTA5 95569,308,107,244,105,15,22,25,32,0,12,0,12,12,15,12,14,1,2,11,15
8600000US95570,95570,ZCTA5 95570,2253,242,1981,234,13,16,129,65,56,50,0,12,5,7,69,38,2,3,67,38
8600000US95571,95571,ZCTA5 95571,307,175,307,175,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95573,95573,ZCTA5 95573,1449,412,1138,289,20,31,33,44,0,12,18,30,0,12,240,257,0,12,240,257
8600000US95585,95585,ZCTA5 95585,575,170,508,168,15,35,4,8,7,15,0,12,21,27,20,23,0,12,20,23
8600000US95587,95587,ZCTA5 95587,51,58,51,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95589,95589,ZCTA5 95589,1036,350,1025,351,0,12,1,5,2,5,0,12,0,12,8,10,0,12,8,10
8600000US95595,95595,ZCTA5 95595,147,81,87,64,0,12,3,6,37,48,0,12,0,12,20,25,0,12,20,25
8600000US95601,95601,ZCTA5 95601,132,71,119,68,0,12,0,12,0,12,0,12,0,12,13,18,0,12,13,18
8600000US95602,95602,ZCTA5 95602,18517,928,17413,957,155,195,24,21,166,103,12,20,311,186,436,185,136,84,300,158
8600000US95603,95603,ZCTA5 95603,29083,987,26481,1065,58,43,85,52,756,322,0,23,228,96,1475,394,50,45,1425,392
8600000US95604,95604,ZCTA5 95604,106,68,106,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95605,95605,ZCTA5 95605,14677,865,9786,1073,806,359,151,129,1058,266,101,99,1449,586,1326,562,241,204,1085,459
8600000US95606,95606,ZCTA5 95606,211,160,99,88,0,12,0,12,49,74,0,12,0,12,63,72,0,12,63,72
8600000US95607,95607,ZCTA5 95607,415,150,338,151,0,12,0,12,0,12,0,12,22,35,55,40,9,15,46,48
8600000US95608,95608,ZCTA5 95608,61365,1666,48711,1794,3190,719,267,126,3018,504,189,113,1447,547,4543,685,405,169,4138,671
8600000US95610,95610,ZCTA5 95610,45429,955,38063,1205,2035,508,435,180,1480,325,65,49,1351,390,2000,387,314,143,1686,371
8600000US95612,95612,ZCTA5 95612,1062,330,838,323,0,12,0,12,48,30,0,12,71,118,105,107,8,14,97,108
8600000US95614,95614,ZCTA5 95614,4360,683,4250,685,0,12,41,48,15,24,0,12,0,12,54,69,0,12,54,69
8600000US95615,95615,ZCTA5 95615,1015,338,696,340,76,176,0,12,16,18,0,12,186,143,41,40,13,21,28,34
8600000US95616,95616,ZCTA5 95616,50068,884,30427,797,1438,309,64,48,12393,639,122,92,2378,462,3246,463,422,130,2824,436
8600000US95618,95618,ZCTA5 95618,27721,855,17903,882,405,149,67,63,6067,545,52,52,1407,506,1820,337,175,105,1645,332
8600000US95619,95619,ZCTA5 95619,4966,715,4738,713,0,12,53,70,85,118,0,12,29,36,61,51,8,17,53,50
8600000US95620,95620,ZCTA5 95620,21588,426,14913,1069,478,235,49,46,849,408,52,65,3862,989,1385,390,456,254,929,284
8600000US95621,95621,ZCTA5 95621,41893,969,33905,1043,1719,513,243,141,1931,474,55,69,1597,487,2443,439,395,216,2048,380
8600000US95623,95623,ZCTA5 95623,3734,585,3605,585,10,15,18,21,55,37,0,12,0,12,46,39,0,12,46,39
8600000US95624,95624,ZCTA5 95624,65447,1147,35799,1276,4737,590,570,336,16384,856,1531,580,1996,446,4430,711,956,329,3474,645
8600000US95625,95625,ZCTA5 95625,88,70,88,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US95626,95626,ZCTA5 95626,6030,499,5340,518,40,44,116,74,155,112,0,17,266,202,113,79,23,26,90,72
8600000US95627,95627,ZCTA5 95627,3892,615,2766,556,0,12,0,12,386,387,0,12,645,448,95,94,41,41,54,69
8600000US95628,95628,ZCTA5 95628,40882,1122,35222,1176,901,324,123,78,1508,327,49,53,788,316,2291,524,264,143,2027,506
8600000US95629,95629,ZCTA5 95629,898,320,894,320,0,12,0,12,0,12,0,12,4,9,0,12,0,12,0,12
8600000US95630,95630,ZCTA5 95630,75864,71,52900,1154,3168,447,283,133,12492,882,313,215,2063,385,4645,722,652,213,3993,660
8600000US95631,95631,ZCTA5 95631,6638,932,6358,873,32,41,12,18,19,29,0,17,88,85,129,105,37,57,92,85
8600000US95632,95632,ZCTA5 95632,31523,790,23788,1165,558,272,260,142,1612,340,48,50,3055,757,2202,635,645,522,1557,465
8600000US95633,95633,ZCTA5 95633,3760,743,3581,734,37,59,29,34,40,43,20,34,0,12,53,49,0,12,53,49
8600000US95634,95634,ZCTA5 95634,3027,586,2868,564,15,22,24,30,18,19,0,12,29,40,73,52,12,20,61,48
8600000US95635,95635,ZCTA5 95635,870,298,792,251,16,30,34,56,4,8,0,12,18,25,6,14,6,14,0,12
8600000US95636,95636,ZCTA5 95636,954,390,820,356,0,12,41,63,0,12,0,12,17,26,76,82,0,12,76,82
8600000US95637,95637,ZCTA5 95637,315,237,78,57,87,132,0,12,0,12,0,12,150,187,0,12,0,12,0,12
8600000US95638,95638,ZCTA5 95638,2204,202,1775,220,36,55,19,20,111,86,0,12,215,225,48,35,5,10,43,32
8600000US95639,95639,ZCTA5 95639,309,271,119,168,0,12,24,40,11,17,0,12,56,91,99,109,0,12,99,109
8600000US95640,95640,ZCTA5 95640,10609,431,8297,537,737,116,123,64,101,52,32,31,818,150,501,225,77,144,424,175
8600000US95641,95641,ZCTA5 95641,1657,222,1316,153,21,22,42,41,35,27,13,20,142,107,88,73,10,15,78,72
8600000US95642,95642,ZCTA5 95642,6615,356,5883,428,15,14,30,28,152,98,28,39,30,27,477,226,3,8,474,225
8600000US95645,95645,ZCTA5 95645,1810,380,1572,358,0,12,24,33,61,92,0,12,130,104,23,22,8,12,15,19
8600000US95646,95646,ZCTA5 95646,73,44,57,47,8,20,0,12,4,12,0,12,0,12,4,9,0,12,4,9
8600000US95648,95648,ZCTA5 95648,51276,864,42186,1065,950,313,200,92,2952,414,206,139,2674,560,2108,411,314,121,1794,410
8600000US95650,95650,ZCTA5 95650,13192,869,11610,786,77,50,0,19,323,184,0,19,359,256,823,341,51,57,772,329
8600000US95651,95651,ZCTA5 95651,778,345,672,284,1,4,93,122,7,12,0,12,5,10,0,12,0,12,0,12
8600000US95652,95652,ZCTA5 95652,876,284,556,252,104,105,0,12,108,108,0,12,33,33,75,61,0,12,75,61
8600000US95653,95653,ZCTA5 95653,727,291,315,202,0,12,28,41,10,15,0,12,299,247,75,104,75,104,0,12
8600000US95655,95655,ZCTA5 95655,4091,355,2635,303,390,169,0,12,529,240,126,114,110,94,301,143,62,70,239,136
8600000US95658,95658,ZCTA5 95658,6811,715,6299,683,99,82,46,39,111,49,0,17,53,54,203,105,1,5,202,104
8600000US95659,95659,ZCTA5 95659,853,148,780,148,0,12,3,5,16,21,0,12,42,26,12,15,0,12,12,15
